seed,cup,stake,policy,shop_policy,ante_reached,victory,defeat_ante,defeat_blind,gold_earned,gold_final,interest_earned,hands_aces,hands_twos,hands_threes,hands_fours,hands_fives,hands_sixes,hands_three_of_a_kind,hands_four_of_a_kind,hands_full_house,hands_small_straight,hands_large_straight,hands_yahtzee,hands_chance,relics_final,max_hand_score,max_hand_figure
9722,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,0,1,3,3,1,0,0,1,0,0,2,polished_stone;clay_piggy_bank;cracked_die,189,small_straight
9723,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,1,0,2,0,0,0,0,2,clay_piggy_bank,132,four_of_a_kind
9724,polyhedron,3,grid-aware,budget,4,false,4,small,45,5,0,0,0,5,1,5,6,2,3,5,3,0,0,1,cracked_die;polished_stone;cracked_die;triplet_master;polished_stone,990,four_of_a_kind
9725,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,1,0,0,0,0,0,1,polished_stone,186,sixes
9726,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,1,1,1,0,0,0,0,2,triplet_master,132,four_of_a_kind
9727,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,3,1,2,3,1,0,0,1,1,0,0,triplet_master,224,three_of_a_kind
9728,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,2,3,3,0,0,1,1,0,0,1,polished_stone;clay_piggy_bank,182,full_house
9729,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,,108,sixes
9730,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,2,3,3,1,0,0,2,0,0,0,triplet_master,200,three_of_a_kind
9731,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,0,0,0,2,0,0,0,triplet_master,126,sixes
9732,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,0,0,0,0,0,0,2,triplet_master,126,sixes
9733,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,2,3,3,0,0,1,0,0,0,1,triplet_master,176,full_house
9734,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,1,0,1,3,2,0,0,1,0,0,0,2,polished_stone;polished_stone,204,full_house
9735,polyhedron,3,grid-aware,budget,2,false,2,small,20,0,0,0,0,1,3,4,3,0,2,1,0,1,0,1,clay_piggy_bank;cracked_die;cracked_die;cracked_die,329,full_house
9736,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,0,1,3,3,0,1,0,2,1,0,1,clay_piggy_bank,240,large_straight
9737,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,108,sixes
9738,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,1,1,0,0,0,0,0,polished_stone,138,sixes
9739,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,0,0,0,1,0,0,1,clay_piggy_bank,144,sixes
9740,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,2,1,3,2,0,2,1,1,0,0,0,clay_piggy_bank;clay_piggy_bank,176,full_house
9741,polyhedron,3,grid-aware,budget,1,false,1,boss,8,4,0,0,0,1,1,3,3,0,0,1,1,0,0,1,polished_stone,376,full_house
9742,polyhedron,3,grid-aware,budget,1,false,1,boss,10,2,0,0,0,1,2,1,3,0,1,1,0,0,0,0,triplet_master;polished_stone,590,four_of_a_kind
9743,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,3,2,3,0,0,1,1,0,0,1,cracked_die;clay_piggy_bank,240,fives
9744,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,1,0,0,0,0,1,0,1,triplet_master,220,large_straight
9745,polyhedron,3,grid-aware,budget,3,false,3,boss,39,1,0,0,1,3,1,6,7,0,1,3,1,1,1,3,cracked_die;cracked_die;cracked_die;cracked_die;stellar_alignment,1176,full_house
9746,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,0,1,3,2,0,0,0,3,2,0,1,clay_piggy_bank;cracked_die,225,large_straight
9747,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,3,3,0,1,1,0,0,0,1,polished_stone;triplet_master,228,four_of_a_kind
9748,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
9749,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,1,3,3,0,0,1,1,0,0,1,triplet_master;triplet_master,196,full_house
9750,polyhedron,3,grid-aware,budget,2,false,2,boss,30,2,0,0,0,1,1,6,5,1,2,0,3,0,0,2,cracked_die;clay_piggy_bank;cracked_die;clay_piggy_bank;triplet_master,510,four_of_a_kind
9751,polyhedron,3,grid-aware,budget,2,false,2,big,18,2,0,0,1,2,0,4,5,2,0,0,3,0,0,0,polished_stone;cracked_die;clay_piggy_bank;clay_piggy_bank,315,small_straight
9752,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,0,0,0,0,0,0,2,clay_piggy_bank,144,sixes
9753,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,2,0,1,0,0,0,0,0,,126,sixes
9754,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,0,1,0,1,0,0,0,clay_piggy_bank,141,small_straight
9755,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,2,0,1,0,0,0,0,2,polished_stone,186,sixes
9756,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,1,0,0,1,0,0,0,clay_piggy_bank,108,sixes
9757,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,,126,sixes
9758,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,108,sixes
9759,polyhedron,3,grid-aware,budget,3,false,3,big,38,6,0,0,0,0,7,4,5,0,1,0,5,1,0,5,polished_stone;polished_stone;clay_piggy_bank;polished_stone;cracked_die,600,large_straight
9760,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,0,1,0,0,0,0,1,clay_piggy_bank,132,four_of_a_kind
9761,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,1,2,1,1,1,0,0,0,1,triplet_master,224,full_house
9762,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,,144,sixes
9763,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9764,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,1,1,1,0,0,0,0,0,,200,fives
9765,polyhedron,3,grid-aware,budget,1,false,1,boss,11,3,0,0,0,1,2,3,3,0,0,1,1,0,0,1,clay_piggy_bank;polished_stone;cracked_die,192,full_house
9766,polyhedron,3,grid-aware,budget,2,false,2,big,16,0,0,0,0,2,0,5,3,1,2,2,3,0,0,1,triplet_master;cracked_die;triplet_master;clay_piggy_bank,324,four_of_a_kind
9767,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
9768,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9769,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,2,0,0,0,1,0,0,2,triplet_master,129,small_straight
9770,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,2,3,3,0,0,1,0,0,0,1,polished_stone,164,full_house
9771,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,3,3,3,0,0,0,1,0,0,1,polished_stone;triplet_master,234,sixes
9772,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,0,0,1,2,1,1,2,1,0,0,2,cracked_die;clay_piggy_bank,276,full_house
9773,polyhedron,3,grid-aware,budget,2,false,2,boss,21,1,0,0,1,1,2,5,4,1,0,1,4,0,1,2,triplet_master;polished_stone;polished_stone;polished_stone;cracked_die,592,full_house
9774,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
9775,polyhedron,3,grid-aware,budget,2,false,2,small,13,1,0,0,0,0,2,3,3,1,1,0,1,0,1,3,cracked_die;clay_piggy_bank;cracked_die,450,yahtzee
9776,polyhedron,3,grid-aware,budget,3,false,3,big,32,4,1,0,0,2,1,4,6,2,2,1,3,1,0,6,cracked_die;cracked_die;cracked_die;triplet_master,675,fives
9777,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,2,0,0,0,2,0,0,1,clay_piggy_bank,117,small_straight
9778,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,0,0,0,1,0,0,1,clay_piggy_bank,144,sixes
9779,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,2,2,2,1,1,0,1,0,0,1,triplet_master;clay_piggy_bank,396,four_of_a_kind
9780,polyhedron,3,grid-aware,budget,3,false,3,boss,56,20,6,0,0,2,4,5,8,2,0,1,4,1,0,4,cracked_die;clay_piggy_bank;polished_stone;cracked_die;polished_stone,1215,large_straight
9781,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,2,0,0,0,1,0,0,0,triplet_master,126,sixes
9782,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,0,2,3,2,1,3,0,0,0,0,1,polished_stone;polished_stone,246,sixes
9783,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,0,0,3,3,1,2,1,1,0,0,1,clay_piggy_bank;cracked_die,228,four_of_a_kind
9784,polyhedron,3,grid-aware,budget,2,false,2,small,15,3,0,0,0,1,1,3,3,1,2,0,1,0,0,1,polished_stone;polished_stone;clay_piggy_bank,372,four_of_a_kind
9785,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,2,2,3,1,0,0,1,0,0,2,polished_stone;polished_stone,246,sixes
9786,polyhedron,3,grid-aware,budget,4,false,4,big,52,8,2,0,0,1,2,5,8,2,1,2,2,4,0,6,polished_stone;cracked_die;cracked_die;triplet_master;cracked_die,1176,full_house
9787,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,1,2,3,1,0,1,1,0,0,1,triplet_master;triplet_master,208,full_house
9788,polyhedron,3,grid-aware,budget,2,false,2,big,20,0,0,0,0,2,2,4,4,0,2,0,2,1,0,1,triplet_master;cracked_die;clay_piggy_bank;cracked_die,396,four_of_a_kind
9789,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9790,polyhedron,3,grid-aware,budget,2,false,2,big,19,3,0,0,0,2,1,4,3,1,0,1,2,1,0,1,polished_stone;triplet_master;polished_stone,384,full_house
9791,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,1,2,1,1,0,0,0,0,0,,144,sixes
9792,polyhedron,3,grid-aware,budget,3,false,3,small,31,7,0,0,1,1,0,5,7,2,1,2,4,3,0,1,polished_stone;triplet_master;triplet_master;clay_piggy_bank;polished_stone,1020,four_of_a_kind
9793,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,0,3,2,2,1,0,1,0,0,1,cracked_die;triplet_master,400,fives
9794,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,0,2,3,3,0,1,1,1,0,0,0,clay_piggy_bank;cracked_die,192,full_house
9795,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,0,0,0,0,0,0,2,clay_piggy_bank,144,sixes
9796,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,1,0,1,1,3,3,0,0,1,2,0,0,0,clay_piggy_bank,162,sixes
9797,polyhedron,3,grid-aware,budget,3,false,3,boss,57,21,5,0,0,1,1,5,7,2,2,1,5,1,0,6,polished_stone;clay_piggy_bank;polished_stone;cracked_die;cracked_die,830,full_house
9798,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,2,0,0,0,1,0,0,0,clay_piggy_bank,141,small_straight
9799,polyhedron,3,grid-aware,budget,2,false,2,boss,23,3,0,0,0,2,1,4,5,1,2,0,5,1,0,1,cracked_die;cracked_die;clay_piggy_bank,480,large_straight
9800,polyhedron,3,grid-aware,budget,2,false,2,boss,21,1,0,0,0,0,2,5,6,1,1,0,4,0,0,3,cracked_die;cracked_die;polished_stone;triplet_master,550,fives
9801,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,3,3,3,3,0,0,0,0,0,0,0,polished_stone;triplet_master,234,sixes
9802,polyhedron,3,grid-aware,budget,1,false,1,big,4,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,triplet_master,144,sixes
9803,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,1,0,0,1,1,0,0,1,triplet_master,192,full_house
9804,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,3,2,3,0,1,0,1,0,0,0,cracked_die;clay_piggy_bank,224,four_of_a_kind
9805,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,0,2,3,3,1,0,0,2,0,0,0,cracked_die;triplet_master;clay_piggy_bank,240,fives
9806,polyhedron,3,grid-aware,budget,2,false,2,boss,25,1,1,0,0,2,2,5,4,0,0,4,4,0,0,1,cracked_die;triplet_master;clay_piggy_bank;triplet_master;triplet_master,441,full_house
9807,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,2,0,0,0,0,0,0,1,triplet_master,144,sixes
9808,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,2,2,2,2,0,0,0,0,0,0,0,triplet_master,144,sixes
9809,polyhedron,3,grid-aware,budget,3,false,3,boss,47,11,2,1,0,0,7,4,3,0,1,2,1,2,0,1,cracked_die;polished_stone;polished_stone;polished_stone;cracked_die,1540,large_straight
9810,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,0,1,3,3,0,0,3,0,0,0,1,polished_stone;cracked_die,320,full_house
9811,polyhedron,3,grid-aware,budget,1,false,1,boss,8,4,0,0,0,2,1,3,1,0,2,2,0,0,0,0,polished_stone,312,full_house
9812,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,1,1,3,3,0,0,0,2,0,0,1,cracked_die;clay_piggy_bank;clay_piggy_bank,175,fives
9813,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,0,1,2,2,0,1,2,2,0,0,0,triplet_master;cracked_die;clay_piggy_bank,360,four_of_a_kind
9814,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9815,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,0,2,2,1,1,0,0,0,0,1,polished_stone,144,sixes
9816,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9817,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,1,2,0,1,1,0,0,0,1,clay_piggy_bank,156,full_house
9818,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,0,0,0,2,0,0,0,clay_piggy_bank,144,sixes
9819,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,1,2,0,1,0,1,0,0,1,,132,four_of_a_kind
9820,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,2,3,0,0,1,1,0,0,2,polished_stone;polished_stone;triplet_master,234,sixes
9821,polyhedron,3,grid-aware,budget,2,false,2,boss,33,9,0,0,0,1,3,6,6,1,0,1,2,2,0,1,polished_stone;clay_piggy_bank;polished_stone;clay_piggy_bank;clay_piggy_bank,480,large_straight
9822,polyhedron,3,grid-aware,budget,2,false,2,boss,23,3,0,0,0,2,1,5,5,2,1,1,3,0,0,0,cracked_die;polished_stone;cracked_die,592,small_straight
9823,polyhedron,3,grid-aware,budget,2,false,2,boss,23,3,0,0,0,2,3,4,5,0,1,1,3,0,0,1,triplet_master;cracked_die;cracked_die;cracked_die;polished_stone,567,small_straight
9824,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,1,1,2,0,0,0,0,0,clay_piggy_bank,120,four_of_a_kind
9825,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9826,polyhedron,3,grid-aware,budget,2,false,2,boss,29,5,1,0,0,2,1,6,4,0,0,1,2,2,0,4,clay_piggy_bank;cracked_die;triplet_master,385,fives
9827,polyhedron,3,grid-aware,budget,2,false,2,boss,23,3,0,0,0,1,3,3,6,1,0,1,1,1,0,3,polished_stone;triplet_master;polished_stone;cracked_die;clay_piggy_bank,720,large_straight
9828,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
9829,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,0,2,2,3,1,1,0,2,0,0,0,triplet_master;cracked_die,288,four_of_a_kind
9830,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,2,0,0,0,0,0,0,1,,144,sixes
9831,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,3,3,0,1,0,2,1,0,0,clay_piggy_bank;clay_piggy_bank;triplet_master,220,large_straight
9832,polyhedron,3,grid-aware,budget,2,false,2,big,19,3,0,0,0,2,4,4,5,0,1,1,1,0,0,0,cracked_die;cracked_die;clay_piggy_bank;triplet_master,490,full_house
9833,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9834,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,1,3,3,2,0,1,0,0,0,0,clay_piggy_bank;clay_piggy_bank,176,full_house
9835,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,0,1,0,0,0,0,1,polished_stone,186,sixes
9836,polyhedron,3,grid-aware,budget,1,false,1,boss,9,5,0,0,0,3,1,2,2,0,0,2,0,0,0,0,cracked_die,387,full_house
9837,polyhedron,3,grid-aware,budget,3,false,3,small,31,3,0,0,0,1,2,5,5,2,0,0,4,2,0,2,cracked_die;cracked_die;cracked_die;clay_piggy_bank;cracked_die,845,large_straight
9838,polyhedron,3,grid-aware,budget,2,false,2,boss,32,4,0,0,0,0,2,4,5,1,1,0,3,1,1,2,clay_piggy_bank;cracked_die;clay_piggy_bank;polished_stone;triplet_master,825,yahtzee
9839,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,1,2,0,1,0,0,0,0,1,polished_stone,186,sixes
9840,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,2,0,3,3,0,0,0,2,0,0,1,polished_stone;triplet_master,234,sixes
9841,polyhedron,3,grid-aware,budget,1,false,1,boss,13,1,0,0,0,1,0,2,3,0,1,2,2,0,0,0,clay_piggy_bank;clay_piggy_bank,196,full_house
9842,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,2,2,2,0,0,0,1,0,0,0,clay_piggy_bank,129,small_straight
9843,polyhedron,3,grid-aware,budget,3,false,3,boss,36,4,0,0,0,1,3,9,8,2,0,3,2,1,0,2,polished_stone;cracked_die;cracked_die;cracked_die;polished_stone,1485,large_straight
9844,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,1,2,3,0,0,1,2,0,1,1,polished_stone;polished_stone,189,small_straight
9845,polyhedron,3,grid-aware,budget,3,false,3,big,48,16,2,0,0,2,0,5,8,2,1,2,3,2,0,4,polished_stone;clay_piggy_bank;cracked_die;triplet_master;polished_stone,720,large_straight
9846,polyhedron,3,grid-aware,budget,2,false,2,boss,31,7,0,1,0,2,4,2,4,0,2,1,3,0,0,1,cracked_die;clay_piggy_bank;clay_piggy_bank;cracked_die;triplet_master,495,fives
9847,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,1,2,1,1,0,0,0,0,1,,144,sixes
9848,polyhedron,3,grid-aware,budget,1,false,1,big,4,0,0,0,0,0,1,2,2,0,0,0,2,0,0,0,clay_piggy_bank,129,small_straight
9849,polyhedron,3,grid-aware,budget,1,false,1,boss,8,4,0,0,0,0,0,1,3,2,2,0,1,1,0,1,triplet_master,224,three_of_a_kind
9850,polyhedron,3,grid-aware,budget,3,false,3,boss,39,7,1,0,0,0,5,6,7,2,0,4,4,0,0,1,polished_stone;cracked_die;triplet_master;polished_stone;cracked_die,930,full_house
9851,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,3,3,0,0,0,2,0,0,1,polished_stone;cracked_die;clay_piggy_bank,234,sixes
9852,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,2,2,2,1,0,0,1,0,0,0,triplet_master,126,sixes
9853,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
9854,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9855,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,,108,sixes
9856,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
9857,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,1,2,1,0,1,1,0,0,0,polished_stone,192,full_house
9858,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,2,1,1,3,0,0,2,1,0,0,0,polished_stone;clay_piggy_bank,384,full_house
9859,polyhedron,3,grid-aware,budget,1,false,1,boss,10,2,0,0,0,1,2,3,2,0,0,0,2,1,0,1,clay_piggy_bank;clay_piggy_bank,220,large_straight
9860,polyhedron,3,grid-aware,budget,3,false,3,boss,41,5,0,2,0,1,3,4,4,2,1,4,1,3,0,1,cracked_die;triplet_master;cracked_die;polished_stone;cracked_die,1105,large_straight
9861,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,1,2,3,1,0,2,1,1,0,0,1,triplet_master;triplet_master,288,four_of_a_kind
9862,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,3,3,2,1,1,0,0,0,0,0,cracked_die;clay_piggy_bank,175,fives
9863,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,2,1,2,2,0,0,0,1,0,0,0,triplet_master,129,small_straight
9864,polyhedron,3,grid-aware,budget,2,false,2,big,15,3,0,0,0,2,4,5,2,1,0,0,2,2,0,2,triplet_master;polished_stone;cracked_die,385,fives
9865,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,0,1,2,3,1,2,0,1,0,0,2,cracked_die;polished_stone,235,small_straight
9866,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,0,0,0,1,0,0,1,triplet_master,129,small_straight
9867,polyhedron,3,grid-aware,budget,2,false,2,big,17,1,0,0,0,1,2,5,5,1,0,0,2,0,0,2,polished_stone;triplet_master;cracked_die;clay_piggy_bank,385,fives
9868,polyhedron,3,grid-aware,budget,2,false,2,boss,30,6,0,0,0,0,1,6,5,1,2,1,4,0,0,1,cracked_die;cracked_die;clay_piggy_bank;triplet_master;triplet_master,920,four_of_a_kind
9869,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,1,0,1,2,2,3,0,1,0,0,0,0,0,triplet_master;cracked_die,360,four_of_a_kind
9870,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
9871,polyhedron,3,grid-aware,budget,1,false,1,boss,9,1,0,0,0,0,2,3,2,0,2,0,2,0,0,0,triplet_master;clay_piggy_bank;clay_piggy_bank,324,four_of_a_kind
9872,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,2,1,0,0,1,0,0,1,triplet_master,135,fives
9873,polyhedron,3,grid-aware,budget,2,false,2,big,17,1,0,0,0,2,3,5,4,0,1,2,0,0,0,1,cracked_die;triplet_master;cracked_die,300,full_house
9874,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,2,2,0,1,1,1,0,0,2,polished_stone;polished_stone;polished_stone,252,four_of_a_kind
9875,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,0,1,2,2,0,1,0,1,0,0,1,clay_piggy_bank,129,small_straight
9876,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,0,1,3,2,1,0,1,0,0,0,3,polished_stone;cracked_die,234,sixes
9877,polyhedron,3,grid-aware,budget,2,false,2,big,26,4,0,0,0,4,1,3,4,1,0,0,3,3,0,0,clay_piggy_bank;ghost_die;clay_piggy_bank;triplet_master,333,three_of_a_kind
9878,polyhedron,3,grid-aware,budget,1,false,1,big,4,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,triplet_master,144,sixes
9879,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,2,2,1,1,0,1,0,0,2,triplet_master;triplet_master;clay_piggy_bank,396,four_of_a_kind
9880,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9881,polyhedron,3,grid-aware,budget,3,false,3,small,26,2,0,0,0,3,5,5,6,1,1,0,1,0,0,4,polished_stone;cracked_die;cracked_die;polished_stone;cracked_die,469,small_straight
9882,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,2,1,2,2,0,0,0,0,0,0,1,cracked_die,126,sixes
9883,polyhedron,3,grid-aware,budget,1,false,1,boss,8,0,0,0,0,1,1,1,2,1,0,2,1,1,0,1,cracked_die;clay_piggy_bank,287,full_house
9884,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
9885,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,2,1,2,1,0,0,0,1,0,0,1,triplet_master,144,sixes
9886,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,1,0,1,2,3,1,1,0,2,0,0,1,clay_piggy_bank,200,fives
9887,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,2,1,3,3,0,0,0,0,1,0,2,triplet_master,220,large_straight
9888,polyhedron,3,grid-aware,budget,1,false,1,boss,7,3,0,0,0,0,2,3,3,0,0,0,2,0,0,2,polished_stone;clay_piggy_bank,186,sixes
9889,polyhedron,3,grid-aware,budget,1,false,1,big,3,3,0,0,0,1,1,2,2,0,1,0,0,0,0,1,cracked_die,132,four_of_a_kind
9890,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
9891,polyhedron,3,grid-aware,budget,1,false,1,small,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,108,sixes
